Date,InflacionNacional,Salarios,Precios.EUA,Tipo.de.cambio,Industria.EUA,Actividades.Primarioas,Actividades.Secundarias,Actividades.Terciarias,Mineria,Manufactura,Construccion,Energia,Desempleo,Billetes.y.monedas,Ingreso.Mexico,TIIE28,TIIE91
01/02/2016,89.77778112,94.8599,237.111,18.4837,98.31507,102.4886461,102.4114424,106.3370983,91.34746883,106.6608818,104.2977302,100.4813162,4.14591136,1190668406,104.874557,3.75,3.78
01/03/2016,89.9100006,94.7204,238.132,17.7383,97.54521,79.88104206,103.2952151,108.8083938,94.88638782,107.0765817,103.1902774,103.6352264,3.73772355,1214340926,106.0112498,4.06,4.11
01/04/2016,89.62527796,95.0213,239.261,17.4924,97.74348,101.5418883,103.8533092,109.5874742,89.30066446,108.6318412,106.9206751,106.9680036,3.79895766,1200801859,107.3745671,4.06,4.12
01/05/2016,89.22561452,95.4469,240.229,18.0405,97.60246,113.8341746,104.9876065,111.2294534,91.29467311,108.656484,108.5879456,113.1117928,4.0338131,1221642781,109.1796064,4.08,4.14
01/06/2016,89.32402789,95.3418,241.018,18.6471,97.93533,127.5671882,105.017452,112.4661638,88.43975998,110.8719859,106.185341,115.7659131,3.93033896,1235273746,110.3988656,4.1,4.21
01/07/2016,89.55691448,95.0939,240.628,18.5699,98.12352,104.9089326,103.6633551,110.1911277,89.59206414,106.469632,108.0788371,118.6408272,4.00708718,1251299734,107.7944386,4.56,4.66
01/08/2016,89.80933349,94.8266,240.849,18.476,98.04849,90.00858481,106.3296459,111.7073739,89.55606205,112.8349011,106.0018049,118.5531144,4.0038332,1243634166,109.1848721,4.59,4.69
01/09/2016,90.35774385,94.2511,241.428,19.1386,97.91881,77.17305172,103.1848696,109.4986032,86.0409993,108.4376967,105.7775227,115.8951732,4.13839194,1251257900,106.3206392,4.61,4.72
01/10/2016,90.90615422,93.6825,241.729,18.948,98.03918,94.93836191,106.573807,114.1685463,88.81834389,112.4321023,109.3066768,115.0860318,3.67093013,1266174904,110.9667319,5.11,5.19
01/11/2016,91.61683394,92.9558,241.353,19.9425,97.82169,139.8877281,106.3133956,116.9869547,84.16112574,112.4329684,114.011913,108.2158995,3.51486793,1306229771,114.0645076,5.34,5.59
01/12/2016,92.0390348,92.5294,241.432,20.5137,98.74236,151.4726987,102.6275504,117.4936968,85.30627304,106.3965023,110.9570604,103.3848459,3.3710286,1419753503,113.4891106,5.84,6.02
01/01/2017,93.60388244,99.6963,242.839,21.3732,98.50374,132.7948335,103.9239663,110.101514,90.89697402,110.3314432,102.9481521,102.6841479,3.5924882,1382790720,108.7082953,6.13,6.28
01/02/2017,94.14478034,99.1235,243.603,20.3812,98.13687,98.86700198,100.3896274,108.5916053,79.50648207,108.0751199,104.0627995,99.72728665,3.3712941,1367859767,105.4826779,6.44,6.57
01/03/2017,94.72248933,98.519,243.801,19.4067,98.68079,84.6925707,108.0128555,115.4829665,87.24932399,117.1131226,108.7718091,106.3031819,3.1887216,1369314609,111.9584987,6.63,6.78
01/04/2017,94.83893263,98.398,244.524,18.7584,99.63298,104.4493603,99.25206115,110.5180383,82.5834219,106.7631867,98.09253972,104.4838586,3.46470519,1378915378,106.4779888,6.87,6.93
01/05/2017,94.72549432,98.5158,244.733,18.7862,99.63039,115.2586884,106.1554738,116.3944851,86.02424365,113.8144475,107.6476227,113.0389369,3.56226757,1374295827,112.8610805,6.98,7.05
01/06/2017,94.96363964,98.2688,244.955,18.1901,99.68697,133.1451473,105.0242387,116.5364423,83.60426148,113.2791256,105.696246,115.775849,3.2667071,1371216535,113.1287375,7.21,7.31
01/07/2017,95.32273574,97.8986,244.786,17.8513,99.54249,108.3899391,103.2044873,112.3285873,83.32967528,109.748945,105.7346665,115.4949796,3.41034128,1369986826,109.0874715,7.37,7.38
01/08/2017,95.79376765,97.4172,245.519,17.8078,99.13421,87.84016165,106.6664422,116.0099343,82.81847581,117.0332598,105.3874035,116.2733977,3.52564758,1353026215,111.9283364,7.38,7.39
01/09/2017,96.09351524,97.1133,246.819,17.7991,99.11539,79.13211212,101.676602,110.7206029,73.99052034,110.5653334,106.1322504,116.5846104,3.59753175,1352869144,106.6332991,7.38,7.39
01/10/2017,96.69826913,96.506,246.663,18.7247,100.6416,97.49940775,105.727881,117.1615079,80.6999392,115.5587783,107.6203216,110.8379465,3.50177064,1368872328,112.6347308,7.38,7.4
01/11/2017,97.69517399,95.5212,246.669,18.977,101.1503,150.6881067,104.9573941,120.0463483,77.96422342,115.1039168,107.7438122,111.5893038,3.41921411,1405915353,115.8602192,7.38,7.41
01/12/2017,98.27288299,104.8305,246.524,19.0625,101.6071,153.6599609,102.1930263,119.6029217,79.60165712,106.1244022,115.223571,102.8252878,3.12786122,1542611150,114.7318873,7.51,7.56
01/01/2018,98.7949997,104.2765,247.867,19.0025,101.2875,131.7099351,104.7677233,113.1081435,87.31907766,111.278538,107.7210567,103.8455303,3.38919158,1481027340,110.8468493,7.64,7.7
01/02/2018,99.17137448,103.8808,248.991,18.6282,101.7481,106.4583531,100.9879141,111.5593181,75.11057961,108.6119267,108.9559234,103.2758236,3.20505718,1475977346,107.7870995,7.78,7.84
01/03/2018,99.49215698,103.5459,249.554,18.6839,102.2594,89.46248678,103.8468614,116.2120137,80.57861079,114.0065284,104.5497929,103.068261,2.93962909,1519655129,111.1431238,7.83,7.86
01/04/2018,99.15484705,103.8981,250.546,18.3464,103.4252,108.0591263,102.8952543,115.9127556,78.53136759,112.2638606,104.6082816,110.6379675,3.398701,1492536593,111.2180144,7.84,7.86
01/05/2018,98.99408017,104.0668,251.588,19.4894,102.5757,124.2203289,106.3540187,119.8240681,80.42372922,116.8743026,107.5945162,111.6842126,3.22184807,1502800404,115.3617561,7.85,7.89
01/06/2018,99.37646493,103.6664,251.989,20.3105,103.2157,126.803507,105.2982765,118.7774903,77.9778619,115.6991364,106.6278041,118.0190766,3.38527594,1532412481,114.4267237,7.93,8.02
01/07/2018,99.9090991,103.1137,252.006,19.1171,103.6501,111.8947645,104.5833468,117.3721113,77.3032745,112.3566197,110.6152417,121.531101,3.47763888,1526363143,112.8305784,8.1,8.15
01/08/2018,100.492,102.5156,252.146,18.8089,106.5,90.41774979,106.9279687,118.922446,79.49744092,119.5961252,103.3998873,120.3263104,3.46852407,1518453527,113.9247226,8.11,8.14
01/09/2018,100.917,102.0839,252.439,19.0539,106,79.99663432,103.4950487,113.1324628,75.94413516,113.1372822,105.647529,121.2335273,3.60037254,1506101408,108.7935708,8.11,8.17
01/10/2018,101.44,101.5576,252.885,19.0638,106,94.73022619,106.7812698,121.9405587,76.11468778,118.5521527,109.1041284,115.924799,3.23839404,1525826761,115.9026676,8.12,8.17
01/11/2018,102.303,100.7009,252.038,20.25,104.5,159.0163868,103.6828491,123.7283905,71.81854673,116.9876049,103.9504849,112.4870396,3.26346553,1564619117,117.9959417,8.25,8.37
01/12/2018,103.02,100,251.233,20.1775,103.6,160.9505337,99.59219834,120.7244534,72.93829192,106.3431758,110.2495466,101.4280129,3.35449462,1673205362,114.7768067,8.41,8.5
01/01/2019,103.108,116.1072,251.712,19.2154,105.7699,133.3505077,104.8298038,115.7676425,77.83625264,114.0621626,110.0743618,108.9217977,3.56775405,1603684089,112.5869107,8.59,8.62
01/02/2019,103.079,116.1399,252.776,19.1902,105.2364,114.1807474,101.0107743,113.2049901,70.2018579,110.3833907,109.0760055,107.6637454,3.29943176,1579046169,109.0704224,8.56,8.57
01/03/2019,103.476,115.6943,254.202,19.2339,105.3497,92.03435761,104.948073,118.3627877,75.26347383,117.3525003,105.5870341,111.1136008,3.24544326,1561115509,112.948684,8.52,8.52
01/04/2019,103.531,115.6329,255.548,19.0231,104.6848,107.6197191,100.5572326,115.0699961,71.35212472,112.3637847,100.3213969,115.1093902,3.49959409,1571665462,109.8772349,8.5,8.5
01/05/2019,103.233,115.9667,256.092,19.0883,104.913,123.9947938,105.0557253,121.0614865,73.09114863,118.6696893,103.2292907,121.4575614,3.51213517,1574536203,115.6867869,8.51,8.51
01/06/2019,103.299,115.8926,256.143,19.2912,104.962,130.1075417,102.4528235,118.6706568,73.14893703,114.300165,100.1689717,127.2014733,3.56588516,1574601502,113.4921717,8.51,8.52
01/07/2019,103.687,115.4589,256.571,19.0669,104.7774,116.3289968,103.3311632,118.8170405,72.27608048,116.2381966,100.3113864,128.8188729,3.71326074,1561175774,113.4486486,8.48,8.45
01/08/2019,103.67,115.4778,256.558,19.5896,105.5161,92.01323615,105.6841137,117.7656174,76.18997266,119.5279595,98.93654821,132.3944704,3.73528496,1569316417,112.8251216,8.37,8.33
01/09/2019,103.942,115.1756,256.759,19.6242,105.1494,86.59934817,101.3383742,114.1344686,73.43778964,114.1455635,94.59147529,131.4592441,3.80020432,1556210646,108.8935547,8.2,8.11
01/10/2019,104.503,114.5573,257.346,19.3701,104.7054,101.1648524,103.1230354,121.8970297,74.5254048,116.7760956,96.46886542,127.146803,3.64855318,1562899771,114.8290655,8,7.89
01/11/2019,105.346,113.6406,257.208,19.2931,105.681,152.8042291,101.1824004,122.8062035,72.80402175,113.7921982,97.11064051,122.3747522,3.44158846,1621394464,116.3675123,7.87,7.7
01/12/2019,105.934,113.0099,256.974,19.1776,105.2322,159.3927554,98.28475172,122.2721515,73.564113,105.6938865,102.8572894,114.2189562,2.90582251,1742474645,115.2511101,7.7,7.56
01/01/2020,106.447,134.9627,257.971,18.806,104.6949,134.7647131,103.1486794,115.154512,82.34862995,113.057353,100.6338901,109.3163329,3.79071444,1697686822,111.6730166,7.53,7.44
